,date,speed,engine_load,throttle,heading,roll,pitch,sys,gyro,accel,mag,magx,magy,magz,gyrx,gyry,gyrz,linaccx,linaccy,linaxxz,time,time_diff
498,1517154980.41,107.0,0.8392156862745098,0.1607843137254902,157.375,6.3125,6.5,0.0,0.0,0.0,0.0,-31.0625,13.375,-20.0,-0.0277777777778,0.02,-0.0144444444444,-0.8,1.55,0.29,2317.8300001621246,4.680000066757202
499,1517154985.06,104.0,0.19607843137254902,0.25882352941176473,157.6875,5.9375,6.4375,0.0,0.0,0.0,0.0,-31.0625,14.5,-17.5625,0.05333333333330001,0.00666666666667,-0.03,-0.45,0.55,-1.67,2322.4800000190735,4.6499998569488525
500,1517154989.72,102.0,0.15294117647058825,0.15294117647058825,158.0,6.5625,6.4375,0.0,0.0,0.0,0.0,-30.5625,14.375,-16.0,0.01,-0.025555555555599997,-0.0022222222222199996,0.72,-0.2,-0.37,2327.140000104904,4.6600000858306885
501,1517154994.4,96.0,0.615686274509804,0.21176470588235294,158.1875,8.25,6.9375,0.0,0.0,0.0,0.0,-29.875,12.25,-15.375,0.0011111111111099998,-0.01,0.005555555555560001,-0.62,-0.36,-0.17,2331.8200001716614,4.680000066757202
502,1517154999.04,100.0,0.8470588235294118,0.2196078431372549,158.0625,8.0,5.8125,0.0,0.0,0.0,0.0,-32.0625,15.375,-15.875,-0.105555555556,0.025555555555599997,0.0033333333333300003,-0.46,-0.29,0.37,2336.460000038147,4.639999866485596
503,1517155003.69,107.0,0.10980392156862745,0.30196078431372547,158.6875,8.5,5.9375,0.0,0.0,0.0,0.0,-31.6875,14.75,-15.0,-0.05333333333330001,-0.0311111111111,0.0277777777778,-0.34,-0.03,-1.16,2341.1100001335144,4.650000095367432
504,1517155008.35,114.0,0.7137254901960784,0.24313725490196078,158.75,7.875,6.3125,0.0,0.0,0.0,0.0,-31.25,14.0625,-15.375,-0.008888888888889999,0.0188888888889,-0.00666666666667,-0.58,0.78,0.77,2345.7699999809265,4.659999847412109
505,1517155012.98,114.0,0.796078431372549,0.2196078431372549,159.3125,7.1875,5.75,0.0,0.0,0.0,0.0,-31.0,15.375,-14.5625,0.0,0.0,0.01,-0.26,0.06,-0.15,2350.4000000953674,4.630000114440918
506,1517155017.65,114.0,0.403921568627451,0.2627450980392157,159.1875,6.8125,6.5625,0.0,0.0,0.0,0.0,-30.5625,16.1875,-17.0,-0.00666666666667,0.005555555555560001,-0.0288888888889,-0.12,1.44,0.17,2355.0700001716614,4.670000076293945
507,1517155022.33,114.0,0.5294117647058824,0.4666666666666667,162.4375,6.6875,7.75,0.0,0.0,0.0,0.0,-29.375,14.25,-16.875,-0.00666666666667,-0.00777777777778,-0.0144444444444,-0.67,0.81,-0.49,2359.75,4.679999828338623
508,1517155026.99,120.0,0.8745098039215686,0.2980392156862745,167.6875,7.125,8.25,0.0,0.0,0.0,0.0,-28.5,15.875,-17.6875,0.108888888889,-0.05333333333330001,-0.06888888888889999,-0.66,2.25,-1.19,2364.4100000858307,4.6600000858306885
509,1517155031.61,125.0,0.48627450980392156,0.1803921568627451,172.875,7.5,8.5,0.0,0.0,0.0,0.0,-27.0625,13.1875,-18.5625,0.005555555555560001,0.0022222222222199996,-0.012222222222200001,0.56,0.42,-0.01,2369.0299999713898,4.619999885559082
510,1517155036.27,121.0,0.6392156862745098,0.2901960784313726,178.125,7.8125,8.125,0.0,0.0,0.0,0.0,-24.375,12.0,-19.5625,-0.0655555555556,-0.024444444444400002,0.02,-0.08,-0.97,-0.91,2373.6900000572205,4.6600000858306885
511,1517155040.9,121.0,0.8470588235294118,0.34901960784313724,180.4375,8.1875,6.3125,0.0,0.0,0.0,0.0,-25.0,12.875,-21.0,-0.0211111111111,-0.032222222222199996,0.0155555555556,-0.39,0.34,-1.07,2378.3200001716614,4.630000114440918
512,1517155045.58,124.0,0.7490196078431373,0.22745098039215686,180.75,8.125,6.375,0.0,0.0,0.0,0.0,-24.6875,10.875,-19.6875,0.07888888888889999,-0.025555555555599997,-0.013333333333299998,-0.62,0.38,-0.95,2383.0,4.679999828338623
513,1517155050.21,125.0,0.6549019607843137,0.2549019607843137,180.9375,8.1875,6.5625,0.0,0.0,0.0,0.0,-24.75,12.875,-21.6875,-0.07111111111110001,0.04333333333330001,0.023333333333299996,-0.47,-0.77,1.65,2387.630000114441,4.630000114440918
514,1517155054.89,127.0,0.2235294117647059,0.2784313725490196,181.0625,8.125,6.625,0.0,0.0,0.0,0.0,-25.5,12.5625,-20.0625,0.0633333333333,-0.0011111111111099998,-0.01,-0.26,1.82,0.31,2392.310000181198,4.680000066757202
515,1517155059.57,127.0,0.10980392156862745,0.1607843137254902,181.5,8.3125,7.1875,0.0,0.0,0.0,0.0,-25.375,12.25,-19.75,-0.0522222222222,0.0355555555556,0.026666666666700003,0.01,-0.36,0.0,2396.9900000095367,4.679999828338623
516,1517155064.21,120.0,0.5843137254901961,0.24705882352941178,178.5625,8.25,7.25,0.0,0.0,0.0,0.0,-25.875,10.875,-18.6875,0.0611111111111,-0.0344444444444,-0.0355555555556,0.05,0.65,0.76,2401.630000114441,4.640000104904175
517,1517155068.89,123.0,0.43529411764705883,0.16862745098039217,173.6875,8.1875,6.875,0.0,0.0,0.0,0.0,-27.5,11.5,-20.5,-0.04333333333330001,0.00666666666667,0.06,-0.34,-1.24,0.0,2406.310000181198,4.680000066757202
518,1517155073.55,122.0,0.16862745098039217,0.24705882352941178,169.3125,8.3125,7.0,0.0,0.0,0.0,0.0,-28.1875,9.375,-18.375,-0.0633333333333,-0.0022222222222199996,0.041111111111099996,-0.73,0.01,-0.81,2410.9700000286102,4.659999847412109
519,1517155078.23,123.0,0.6313725490196078,0.21568627450980393,164.6875,7.8125,6.9375,0.0,0.0,0.0,0.0,-31.0,17.0625,-21.25,-0.0522222222222,0.005555555555560001,0.0511111111111,-0.2,-0.7,-0.37,2415.6500000953674,4.680000066757202
520,1517155082.87,122.0,0.2196078431372549,0.27058823529411763,159.0625,7.75,7.5,0.0,0.0,0.0,0.0,-32.375,15.75,-19.6875,-0.004444444444439999,-0.0333333333333,0.05,0.04,-1.54,0.52,2420.289999961853,4.639999866485596
521,1517155087.53,122.0,0.596078431372549,0.21568627450980393,153.625,7.4375,7.75,0.0,0.0,0.0,0.0,-35.25,21.1875,-18.5,0.06444444444439999,-0.00777777777778,0.0,0.2,0.8,0.59,2424.9500000476837,4.6600000858306885
522,1517155092.19,119.0,0.11764705882352941,0.1568627450980392,149.5,7.4375,7.5625,0.0,0.0,0.0,0.0,-33.0625,20.375,-18.1875,0.03,-0.0211111111111,-0.008888888888889999,0.39,1.23,-0.71,2429.6100001335144,4.6600000858306885
523,1517155096.83,112.0,0.10980392156862745,0.4196078431372549,144.875,7.25,7.875,0.0,0.0,0.0,0.0,-31.5,18.75,-17.375,0.0166666666667,0.0033333333333300003,-0.0377777777778,-0.88,1.18,-0.65,2434.25,4.639999866485596
524,1517155101.45,115.0,0.9058823529411765,0.4235294117647059,146.0625,6.875,9.75,0.0,0.0,0.0,0.0,-34.5625,34.25,-15.5,-0.024444444444400002,0.0177777777778,0.00777777777778,-1.19,-0.07,-0.2,2438.8700001239777,4.620000123977661
525,1517155106.08,120.0,0.7607843137254902,0.28627450980392155,144.5,7.375,10.4375,0.0,0.0,0.0,0.0,-37.0625,29.0625,-21.375,0.07888888888889999,-0.0155555555556,-0.0333333333333,-0.6,1.75,0.41,2443.5,4.629999876022339
526,1517155110.71,123.0,0.8,0.3176470588235294,144.8125,7.625,10.5,0.0,0.0,0.0,0.0,-34.5625,27.5,-19.0625,-0.0511111111111,0.02,0.008888888888889999,-0.54,-0.05,0.67,2448.130000114441,4.630000114440918
527,1517155115.37,129.0,0.8274509803921568,0.3607843137254902,144.75,7.375,11.125,0.0,0.0,0.0,0.0,-33.875,29.5625,-19.875,-0.103333333333,0.036666666666699994,0.05,-0.29,-0.73,0.42,2452.789999961853,4.659999847412109
528,1517155120.05,137.0,0.8823529411764706,0.42745098039215684,143.75,6.625,10.75,0.0,0.0,0.0,0.0,-34.1875,18.0,-18.75,0.0166666666667,0.0211111111111,0.0033333333333300003,-0.04,0.85,0.15,2457.4700000286102,4.680000066757202
529,1517155124.72,142.0,0.796078431372549,0.24705882352941178,145.3125,7.3125,8.9375,0.0,0.0,0.0,0.0,-36.375,17.375,-23.6875,-0.173333333333,0.05333333333330001,0.023333333333299996,-0.45,-0.4,-0.27,2462.140000104904,4.670000076293945
530,1517155129.38,141.0,0.10980392156862745,0.19607843137254902,145.4375,8.1875,9.9375,0.0,0.0,0.0,0.0,-33.875,22.75,-20.75,-0.023333333333299996,-0.0377777777778,0.0022222222222199996,1.02,0.22,-1.58,2466.800000190735,4.6600000858306885
531,1517155134.06,132.0,0.10980392156862745,0.1607843137254902,145.5625,8.375,9.875,0.0,0.0,0.0,0.0,-30.5625,22.75,-17.75,-0.06444444444439999,0.0422222222222,-0.0033333333333300003,0.86,2.02,-0.21,2471.4800000190735,4.679999828338623
532,1517155138.71,118.0,0.5254901960784314,0.24705882352941178,145.9375,8.375,10.25,0.0,0.0,0.0,0.0,-33.875,23.75,-18.0,0.008888888888889999,0.0011111111111099998,-0.01,-0.93,1.61,0.32,2476.130000114441,4.650000095367432
533,1517155143.38,119.0,0.5098039215686274,0.18823529411764706,145.9375,8.1875,10.25,0.0,0.0,0.0,0.0,-33.75,23.75,-18.5,-0.004444444444439999,-0.004444444444439999,0.005555555555560001,0.14,0.26,0.18,2480.800000190735,4.670000076293945
534,1517155148.02,116.0,0.12941176470588237,0.24705882352941178,146.125,8.375,10.6875,0.0,0.0,0.0,0.0,-32.75,22.1875,-14.875,-0.0511111111111,0.0,0.0344444444444,-0.4,-0.34,-0.33,2485.4400000572205,4.639999866485596
535,1517155152.71,118.0,0.10980392156862745,0.21176470588235294,145.4375,8.125,9.8125,0.0,0.0,0.0,0.0,-34.25,14.5,-16.6875,-0.0188888888889,0.0177777777778,0.0011111111111099998,-0.58,0.91,0.19,2490.130000114441,4.690000057220459
536,1517155157.36,118.0,0.7215686274509804,0.1568627450980392,146.5,7.9375,8.875,0.0,0.0,0.0,0.0,-33.75,14.1875,-17.5625,-0.004444444444439999,-0.05,0.013333333333299998,-0.28,0.12,-1.47,2494.7799999713898,4.6499998569488525
537,1517155162.04,116.0,0.1568627450980392,0.2549019607843137,146.75,7.75,8.0625,0.0,0.0,0.0,0.0,-37.25,15.6875,-18.875,0.0344444444444,-0.012222222222200001,0.0,0.79,0.12,0.29,2499.460000038147,4.680000066757202
538,1517155166.7,115.0,0.8392156862745098,0.21176470588235294,147.3125,6.8125,7.75,0.0,0.0,0.0,0.0,-29.5,8.6875,-14.5625,-0.0333333333333,0.012222222222200001,0.0033333333333300003,0.5,-0.61,-0.3,2504.1200001239777,4.6600000858306885
539,1517155171.35,118.0,0.792156862745098,0.24705882352941178,147.25,6.625,7.3125,0.0,0.0,0.0,0.0,-32.5,15.875,-16.1875,-0.0022222222222199996,0.0188888888889,-0.008888888888889999,0.45,1.16,0.55,2508.7699999809265,4.6499998569488525
540,1517155176.01,119.0,0.7803921568627451,0.2901960784313726,147.6875,6.875,6.875,0.0,0.0,0.0,0.0,-33.25,14.6875,-18.0625,-0.0655555555556,-0.0011111111111099998,0.0377777777778,0.11,0.15,0.41,2513.430000066757,4.6600000858306885
541,1517155180.68,122.0,0.8627450980392157,0.23137254901960785,147.875,6.3125,6.8125,0.0,0.0,0.0,0.0,-33.0,14.25,-16.75,0.0155555555556,0.0011111111111099998,0.0211111111111,1.15,0.17,0.09,2518.100000143051,4.670000076293945
542,1517155185.35,119.0,0.5254901960784314,0.1607843137254902,147.5625,6.6875,7.125,0.0,0.0,0.0,0.0,-33.75,13.1875,-18.375,-0.0177777777778,0.00777777777778,0.00666666666667,-0.3,0.37,0.25,2522.7699999809265,4.669999837875366
543,1517155190.03,115.0,0.6862745098039216,0.23921568627450981,148.4375,6.6875,7.25,0.0,0.0,0.0,0.0,-35.1875,15.6875,-19.25,-0.0344444444444,-0.0144444444444,-0.00666666666667,-0.23,-0.76,-0.62,2527.4500000476837,4.680000066757202
544,1517155194.71,118.0,0.5176470588235295,0.25098039215686274,148.5625,7.0,7.3125,0.0,0.0,0.0,0.0,-33.6875,13.6875,-18.875,0.01,-0.008888888888889999,-0.00666666666667,-0.55,-0.06,0.01,2532.130000114441,4.680000066757202
545,1517155199.36,118.0,0.10980392156862745,0.1568627450980392,148.5625,7.0,7.1875,0.0,0.0,0.0,0.0,-33.6875,13.75,-17.5625,0.012222222222200001,0.024444444444400002,-0.0188888888889,-0.71,1.28,0.42,2536.7799999713898,4.6499998569488525
546,1517155203.98,115.0,0.43137254901960786,0.17254901960784313,148.9375,7.375,6.5,0.0,0.0,0.0,0.0,-34.6875,13.5625,-17.6875,0.004444444444439999,-0.06,-0.005555555555560001,-0.26,0.74,-0.02,2541.4000000953674,4.620000123977661
547,1517155208.65,112.0,0.10980392156862745,0.1568627450980392,148.75,7.375,7.5625,0.0,0.0,0.0,0.0,-32.5625,17.75,-17.75,-0.013333333333299998,0.0155555555556,0.008888888888889999,-0.14,0.05,0.38,2546.0700001716614,4.670000076293945
548,1517155213.3,106.0,0.5058823529411764,0.1843137254901961,148.3125,7.4375,7.0625,0.0,0.0,0.0,0.0,-34.25,16.375,-19.0625,-0.04,0.025555555555599997,0.0188888888889,0.04,0.32,1.53,2550.7200000286102,4.6499998569488525
549,1517155217.96,106.0,0.7490196078431373,0.26666666666666666,149.1875,7.625,7.0625,0.0,0.0,0.0,0.0,-33.375,16.5,-18.25,0.0022222222222199996,0.00777777777778,0.004444444444439999,-0.83,0.55,-0.49,2555.380000114441,4.6600000858306885
550,1517155222.61,112.0,0.6,0.2784313725490196,149.5,6.5,5.6875,0.0,0.0,0.0,0.0,-33.0,16.1875,-17.5,-0.0377777777778,-0.005555555555560001,0.0155555555556,-0.76,1.33,-0.29,2560.0299999713898,4.6499998569488525
551,1517155227.25,116.0,0.7607843137254902,0.24705882352941178,149.5625,6.25,5.9375,0.0,0.0,0.0,0.0,-34.0625,18.5625,-18.5,-0.0755555555556,0.023333333333299996,0.025555555555599997,-0.2,-0.28,0.54,2564.670000076294,4.640000104904175
552,1517155231.92,120.0,0.6196078431372549,0.29411764705882354,149.875,6.4375,6.125,0.0,0.0,0.0,0.0,-32.5,16.0,-18.5625,-0.00777777777778,0.023333333333299996,0.0155555555556,-0.01,0.03,0.69,2569.340000152588,4.670000076293945
553,1517155236.59,124.0,0.6,0.2901960784313726,149.8125,6.1875,6.0,0.0,0.0,0.0,0.0,-32.875,17.0625,-18.5,0.025555555555599997,-0.0377777777778,-0.0211111111111,0.66,0.57,-1.04,2574.0099999904633,4.669999837875366
554,1517155241.26,123.0,0.47058823529411764,0.2196078431372549,150.25,6.625,5.875,0.0,0.0,0.0,0.0,-34.0625,16.875,-17.6875,-0.011111111111099999,-0.011111111111099999,0.004444444444439999,0.58,-0.4,0.04,2578.680000066757,4.670000076293945
555,1517155245.92,121.0,0.37254901960784315,0.19215686274509805,150.3125,6.75,5.9375,0.0,0.0,0.0,0.0,-32.5,18.0,-18.5,-0.00777777777778,-0.0333333333333,-0.008888888888889999,-0.67,1.16,-1.24,2583.340000152588,4.6600000858306885
556,1517155250.58,119.0,0.4117647058823529,0.2196078431372549,150.6875,6.5,6.4375,0.0,0.0,0.0,0.0,-33.0,16.5,-19.25,0.0211111111111,0.0022222222222199996,-0.0155555555556,-0.49,0.54,0.18,2588.0,4.659999847412109
557,1517155255.21,120.0,0.1411764705882353,0.15294117647058825,151.0,6.625,6.625,0.0,0.0,0.0,0.0,-33.25,15.6875,-19.5625,-0.04333333333330001,0.0155555555556,0.022222222222199998,0.56,1.09,-0.17,2592.630000114441,4.630000114440918
558,1517155259.88,114.0,0.10588235294117647,0.24705882352941178,151.1875,7.0,6.25,0.0,0.0,0.0,0.0,-31.875,17.1875,-19.25,0.0288888888889,0.0033333333333300003,-0.0144444444444,-0.8,1.18,0.03,2597.300000190735,4.670000076293945
559,1517155264.55,116.0,0.5450980392156862,0.24313725490196078,151.5,7.0,6.6875,0.0,0.0,0.0,0.0,-33.25,17.1875,-18.5625,-0.0211111111111,-0.02,0.0422222222222,1.3,-0.76,0.0,2601.9700000286102,4.669999837875366
560,1517155269.19,115.0,0.27058823529411763,0.2235294117647059,151.3125,7.25,6.4375,0.0,0.0,0.0,0.0,-33.25,17.0625,-17.5625,0.0577777777778,-0.0177777777778,0.01,-0.64,0.95,-0.24,2606.6100001335144,4.640000104904175
561,1517155273.83,116.0,0.30196078431372547,0.20784313725490197,151.6875,7.3125,6.875,0.0,0.0,0.0,0.0,-34.5,17.6875,-17.75,-0.0288888888889,0.012222222222200001,0.0144444444444,0.09,0.3,0.49,2611.25,4.639999866485596
562,1517155278.51,115.0,0.596078431372549,0.2784313725490196,151.625,7.5625,6.8125,0.0,0.0,0.0,0.0,-32.875,16.75,-16.6875,-0.04333333333330001,0.026666666666700003,-0.0022222222222199996,-0.24,-0.01,-0.24,2615.930000066757,4.680000066757202
563,1517155283.17,118.0,0.7176470588235294,0.2235294117647059,152.125,7.625,6.9375,0.0,0.0,0.0,0.0,-33.0625,18.25,-16.5625,0.0,-0.0033333333333300003,-0.0011111111111099998,-1.09,0.78,-0.23,2620.590000152588,4.6600000858306885
564,1517155287.84,118.0,0.5137254901960784,0.3215686274509804,152.375,7.875,7.125,0.0,0.0,0.0,0.0,-29.25,19.1875,-17.0,0.011111111111099999,-0.01,-0.01,-0.24,0.8,-0.82,2625.2599999904633,4.669999837875366
565,1517155292.5,121.0,0.10588235294117647,0.2,152.5625,7.375,6.3125,0.0,0.0,0.0,0.0,-33.0,16.6875,-16.75,-0.00777777777778,0.004444444444439999,-0.013333333333299998,-1.08,1.23,-0.21,2629.920000076294,4.6600000858306885
566,1517155297.14,118.0,0.42745098039215684,0.23529411764705882,152.6875,7.9375,6.6875,0.0,0.0,0.0,0.0,-32.5625,17.375,-16.25,-0.05333333333330001,0.0188888888889,0.0288888888889,-0.45,-0.35,0.15,2634.560000181198,4.640000104904175
567,1517155301.77,118.0,0.4196078431372549,0.21176470588235294,153.1875,7.9375,6.6875,0.0,0.0,0.0,0.0,-30.75,17.1875,-17.1875,0.0477777777778,0.004444444444439999,-0.004444444444439999,-0.11,1.4,0.53,2639.1900000572205,4.629999876022339
568,1517155306.45,116.0,0.8784313725490196,0.4549019607843137,153.25,7.5,7.0625,0.0,0.0,0.0,0.0,-32.5,18.0,-16.875,-0.036666666666699994,0.0011111111111099998,-0.0211111111111,-1.82,2.08,-1.34,2643.8700001239777,4.680000066757202
569,1517155311.09,124.0,0.9450980392156862,0.3843137254901961,155.6875,7.1875,9.6875,0.0,0.0,0.0,0.0,-28.0625,29.25,-17.6875,-0.011111111111099999,0.0166666666667,-0.012222222222200001,-0.64,0.79,-0.03,2648.5099999904633,4.639999866485596
570,1517155315.74,133.0,0.8313725490196079,0.2823529411764706,159.6875,7.75,9.9375,0.0,0.0,0.0,0.0,-27.5,25.375,-21.25,0.0011111111111099998,-0.0577777777778,0.0011111111111099998,0.46,-0.67,4.06,2653.1600000858307,4.650000095367432
571,1517155320.39,136.0,0.5294117647058824,0.23921568627450981,165.5,8.8125,10.8125,0.0,0.0,0.0,0.0,-24.5,23.0625,-20.0625,-0.148888888889,0.0344444444444,0.0155555555556,0.13,0.9,-0.6,2657.810000181198,4.650000095367432
572,1517155325.07,135.0,0.7372549019607844,0.20392156862745098,171.5,9.3125,10.625,0.0,0.0,0.0,0.0,-24.5625,21.1875,-23.75,0.18,-0.0288888888889,-0.05,-1.14,1.35,-0.5,2662.4900000095367,4.679999828338623
573,1517155329.75,136.0,0.47058823529411764,0.23921568627450981,177.1875,9.5625,11.0625,0.0,0.0,0.0,0.0,-27.0625,22.375,-18.25,-0.0811111111111,0.0144444444444,-0.0144444444444,-0.05,1.12,0.31,2667.170000076294,4.680000066757202
574,1517155334.38,135.0,0.4627450980392157,0.20784313725490197,183.8125,10.3125,10.9375,0.0,0.0,0.0,0.0,-27.375,20.25,-19.875,-0.01,0.0344444444444,-0.0277777777778,0.26,0.76,1.16,2671.800000190735,4.630000114440918
575,1517155339.04,132.0,0.4627450980392157,0.25882352941176473,189.375,10.75,10.9375,0.0,0.0,0.0,0.0,-23.6875,19.25,-19.75,-0.0377777777778,0.011111111111099999,-0.004444444444439999,-0.33,0.25,0.07,2676.460000038147,4.659999847412109
576,1517155343.68,128.0,0.788235294117647,0.1607843137254902,195.0625,10.875,11.5,0.0,0.0,0.0,0.0,-21.1875,18.1875,-17.875,0.004444444444439999,0.005555555555560001,-0.008888888888889999,-0.14,0.91,1.11,2681.100000143051,4.640000104904175
577,1517155348.34,125.0,0.5176470588235295,0.21568627450980393,199.125,11.6875,9.6875,0.0,0.0,0.0,0.0,-21.0625,15.5625,-17.25,-0.004444444444439999,-0.004444444444439999,0.02,-0.61,-0.31,-0.12,2685.7599999904633,4.659999847412109
578,1517155353.0,121.0,0.5372549019607843,0.17254901960784313,198.25,11.875,9.5625,0.0,0.0,0.0,0.0,-22.75,6.375,-17.875,0.032222222222199996,-0.0355555555556,0.012222222222200001,-0.62,1.06,-0.75,2690.420000076294,4.6600000858306885
579,1517155357.66,117.0,0.10980392156862745,0.23529411764705882,199.375,11.375,8.75,0.0,0.0,0.0,0.0,-22.5625,6.5625,-17.25,-0.0555555555556,-0.0333333333333,0.008888888888889999,-0.91,0.1,-1.26,2695.0800001621246,4.6600000858306885
580,1517155362.34,112.0,0.38823529411764707,0.19215686274509805,199.75,11.0,8.5625,0.0,0.0,0.0,0.0,-22.5625,5.375,-18.6875,-0.0166666666667,0.011111111111099999,0.0166666666667,-0.46,0.24,0.03,2699.7599999904633,4.679999828338623
581,1517155366.99,113.0,0.7568627450980392,0.24705882352941178,200.375,10.1875,7.9375,0.0,0.0,0.0,0.0,-21.0625,6.5,-17.6875,-0.0311111111111,-0.0011111111111099998,0.0144444444444,-0.91,0.28,-0.68,2704.4100000858307,4.650000095367432
582,1517155371.65,115.0,0.7843137254901961,0.17254901960784313,200.125,10.25,8.25,0.0,0.0,0.0,0.0,-21.875,6.375,-17.0,0.0577777777778,-0.0011111111111099998,-0.0211111111111,-0.15,0.74,0.75,2709.0700001716614,4.6600000858306885
583,1517155376.3,112.0,0.6588235294117647,0.2823529411764706,200.875,10.5625,8.6875,0.0,0.0,0.0,0.0,-21.5625,8.25,-17.25,0.0011111111111099998,-0.0211111111111,-0.008888888888889999,-0.55,0.82,-0.4,2713.7200000286102,4.6499998569488525
584,1517155380.96,116.0,0.5019607843137255,0.2,200.75,10.75,8.4375,0.0,0.0,0.0,0.0,-23.0625,7.1875,-18.5,-0.00666666666667,0.0,0.02,-0.47,0.26,-0.13,2718.380000114441,4.6600000858306885
585,1517155385.61,120.0,0.10980392156862745,0.1568627450980392,201.5625,10.25,8.125,0.0,0.0,0.0,0.0,-23.5,6.375,-17.6875,-0.004444444444439999,-0.0033333333333300003,-0.00777777777778,-0.42,1.13,-0.11,2723.0299999713898,4.6499998569488525
586,1517155390.28,112.0,0.3176470588235294,0.1568627450980392,201.875,10.0625,7.6875,0.0,0.0,0.0,0.0,-25.5,14.375,-19.375,0.0011111111111099998,-0.00777777777778,0.0,-0.64,0.79,0.21,2727.7000000476837,4.670000076293945
587,1517155394.95,109.0,0.6352941176470588,0.1843137254901961,202.25,9.5625,6.75,0.0,0.0,0.0,0.0,-27.375,15.5,-18.25,0.0544444444444,-0.0277777777778,-0.013333333333299998,-0.1,-0.32,0.36,2732.3700001239777,4.670000076293945
588,1517155399.59,110.0,0.7803921568627451,0.17647058823529413,202.5,8.1875,6.1875,0.0,0.0,0.0,0.0,-27.0625,16.5,-19.0625,0.0155555555556,-0.00777777777778,-0.02,-0.25,1.35,-0.49,2737.0099999904633,4.639999866485596
589,1517155404.25,114.0,0.5333333333333333,0.35294117647058826,202.625,7.3125,6.0,0.0,0.0,0.0,0.0,-26.25,15.375,-18.75,0.0455555555556,0.0277777777778,-0.0188888888889,-0.17,0.89,0.42,2741.670000076294,4.6600000858306885
590,1517155408.89,114.0,0.8196078431372549,0.2235294117647059,203.25,7.5,5.875,0.0,0.0,0.0,0.0,-26.5,12.6875,-16.75,0.0166666666667,0.0022222222222199996,-0.004444444444439999,0.15,0.3,-1.02,2746.310000181198,4.640000104904175
591,1517155413.56,118.0,0.8431372549019608,0.3843137254901961,203.25,6.625,5.3125,0.0,0.0,0.0,0.0,-27.0,12.25,-17.5,0.0588888888889,-0.00666666666667,-0.008888888888889999,-0.66,0.54,0.06,2750.9800000190735,4.669999837875366
592,1517155418.19,127.0,0.3686274509803922,0.1607843137254902,203.625,6.125,5.5625,0.0,0.0,0.0,0.0,-25.75,16.375,-18.75,0.07,-0.05333333333330001,-0.013333333333299998,0.56,0.5,-1.29,2755.6100001335144,4.630000114440918
593,1517155422.82,124.0,0.15294117647058825,0.16470588235294117,203.375,6.625,5.3125,0.0,0.0,0.0,0.0,-25.75,15.5625,-19.5625,-0.0166666666667,0.0211111111111,0.024444444444400002,0.22,-0.67,0.38,2760.2400000095367,4.629999876022339
594,1517155427.48,119.0,0.45098039215686275,0.1803921568627451,202.625,6.75,5.125,0.0,0.0,0.0,0.0,-28.75,9.5,-20.5625,0.04333333333330001,0.008888888888889999,0.0177777777778,-0.24,-0.43,-0.01,2764.9000000953674,4.6600000858306885
595,1517155432.12,119.0,0.4745098039215686,0.2235294117647059,197.875,6.25,6.0,0.0,0.0,0.0,0.0,-40.75,17.6875,-21.0625,-0.036666666666699994,0.0166666666667,0.0188888888889,-0.48,0.1,0.87,2769.539999961853,4.639999866485596
596,1517155436.76,122.0,0.4588235294117647,0.16470588235294117,193.625,6.1875,5.5,0.0,0.0,0.0,0.0,-41.6875,16.6875,-20.875,0.036666666666699994,0.00666666666667,0.013333333333299998,0.89,0.0,-0.01,2774.180000066757,4.640000104904175
597,1517155441.4,117.0,0.6235294117647059,0.22745098039215686,188.375,5.3125,5.5,0.0,0.0,0.0,0.0,-41.0625,16.25,-21.0,-0.012222222222200001,-0.0022222222222199996,0.0166666666667,0.58,-0.21,0.31,2778.8200001716614,4.640000104904175
598,1517155446.07,113.0,0.11372549019607843,0.1568627450980392,184.4375,4.75,5.625,0.0,0.0,0.0,0.0,-40.6875,16.375,-20.0,0.0033333333333300003,-0.00666666666667,-0.00666666666667,0.17,1.13,0.65,2783.4900000095367,4.669999837875366
599,1517155450.72,105.0,0.2235294117647059,0.1843137254901961,184.25,4.875,5.9375,0.0,0.0,0.0,0.0,-30.5625,16.1875,-19.5625,-0.0166666666667,-0.00666666666667,-0.004444444444439999,-0.24,1.3,-1.17,2788.140000104904,4.650000095367432
600,1517155455.36,104.0,0.6078431372549019,0.24313725490196078,184.375,5.0,5.9375,0.0,0.0,0.0,0.0,-30.875,17.6875,-20.1875,-0.0577777777778,0.00777777777778,-0.0011111111111099998,-0.12,0.62,0.26,2792.7799999713898,4.639999866485596
601,1517155459.99,107.0,0.10588235294117647,0.17254901960784313,184.25,5.8125,5.3125,0.0,0.0,0.0,0.0,-31.5625,17.25,-19.25,0.0522222222222,0.0,-0.013333333333299998,-0.43,1.16,-0.07,2797.4100000858307,4.630000114440918
602,1517155464.66,107.0,0.596078431372549,0.25098039215686274,185.1875,5.9375,4.6875,0.0,0.0,0.0,0.0,-31.5,17.0625,-20.0625,-0.08222222222219999,0.02,-0.00666666666667,-0.5,0.05,0.08,2802.0800001621246,4.670000076293945
603,1517155469.31,112.0,0.23529411764705882,0.1568627450980392,185.9375,5.75,4.875,0.0,0.0,0.0,0.0,-31.6875,17.75,-18.375,0.005555555555560001,-0.0611111111111,-0.03,0.62,1.23,-1.11,2806.7300000190735,4.6499998569488525
